listing_id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,comments
1322782,Spacious room close to city centre,Nieuwe Westen,51.92127,4.4563,Private room in home,Private room,"What a find! A superb, light filled, spacious room in a large, historic home filled with art and interesting stories. Located close to the city centre, centra station  and various museums. Marion is a warm and hospitable hostess. I couldn't recommend this place any higher and can't wait to return."
1322782,Spacious room close to city centre,Nieuwe Westen,51.92127,4.4563,Private room in home,Private room,"Beautiful house full of art! Also the room is very spacious and has a desk as well as fast wifi, which is perfect for those who may need to do some work while there like I did. The room has a balcony with a view that is gorgeous, and you're within walking distance to many places. Marion was also very accommodating, which helped me feel comfortable while being alone in a new country and trying to figure everything out. I would definitely come back."
1322782,Spacious room close to city centre,Nieuwe Westen,51.92127,4.4563,Private room in home,Private room,Lovely host and very nice room with a balcony
1322782,Spacious room close to city centre,Nieuwe Westen,51.92127,4.4563,Private room in home,Private room,"Marion was a lovely host. She was responsive, attentive, and made you feel right at home. We felt happy to have Marion as a host. The issues we had were the surrounding area felt unsafe. A lot of loud noises on the street during the nighttime and very loud neighbours, making it hard to sleep. The balcony was covered in scaffolding making it pretty much unusable and there were builders right outside our window, which unfortunately wasn’t mentioned to us prior to our stay. We ended up leaving a few days early which was a shame as like I said Marion was really nice."
1322782,Spacious room close to city centre,Nieuwe Westen,51.92127,4.4563,Private room in home,Private room,"It was a good stay in Rotterdam.<br/>Big spacious room with comfortable interior and a balcony terrace upstairs were the best! You also have a kitchen and a shower upstairs. As well as another guest’s room. Everything is around the corner - groceries and bus stops. Thank you, Marion."
1322782,Spacious room close to city centre,Nieuwe Westen,51.92127,4.4563,Private room in home,Private room,"Marions place was lovely and we were happy to stay there for our short trip to Rotterdam. It’s right in the city center and we could walk almost everywhere, so it is a great starting point to explore the city. The kitchen was simple well organized and perfect for simple cooking. The terrace and the balcony were a great bonus!"
1329363,Colourful Room Close to City Centre,Middelland,51.91955,4.4561,Private room in earthen home,Private room,"Marion was a very welcoming and friendly host. I had a very comfortable stay with her in rotterdam and extended my stay by another night - I could have easily stayed for longer! I actually stayed in the larger room (at the higher rate) she has on offer as her single rooms are currently being occupied.  But all of the rooms are as she has advertised, my one being bigger than I expected! On a sunny evening, it was fantastic to enjoy the roof deck and enjoy the company of her other guests. Marion also helped me with directions to get to her house and then to get to the places I needed to go. Kindly, I was able to use her kitchen and she respected my privacy while enjoying chatting at other times :) She is a lovely and interesting person - if I am ever staying in Rotterdam again for a long period, I will check with Marion first to see if she has a room available! Thanks Marion :)"
1329363,Colourful Room Close to City Centre,Middelland,51.91955,4.4561,Private room in earthen home,Private room,Marion is such a wonderful and kind host. I stayed in the room with a terrace for three nights and enjoyed every moment of my stay. The room is very bright and cozy and it was very convenient to have a separate kitchen on the floor. The house in general is unique and full of character. Marion is an artist and has decorated the house with paintings and photographs beautifully. I recommend this room for short as well as long stays!
1329363,Colourful Room Close to City Centre,Middelland,51.91955,4.4561,Private room in earthen home,Private room,Marion was a very welcoming host and provided useful tips. The room - as the whole house - was clean and beautifully decorated. It's a great location in a charming street close to the city centre and the central station. I had a comfortable stay and would choose this place again anytime!
1329363,Colourful Room Close to City Centre,Middelland,51.91955,4.4561,Private room in earthen home,Private room,"It was such a great experience at Marion's! She waited until my arrival for me which was at about midnight, was friendly and explained everything. The house is a beautiful, typcial dutch house with some paintings and a nice balcony. It was good to use the kitchen. It is in running distance to central train station and center. A supermarket is nearby. I really liked to use the bike Marion loaned. The best was the personal contact with Marion who is a really nice and interesting person! I can only recommend!"
1329363,Colourful Room Close to City Centre,Middelland,51.91955,4.4561,Private room in earthen home,Private room,"I stayed with Marion for a couple of months. During my stay with her, she was very nice and kind. She addressed all of my concerns. It was easy to communicate with her and she respected my personal space. Occasionally, I spent time with her talking about art, travel, and life in general, and about Oskar, her lovely cat. <br/>The size of the room is more than enough for one person, and I liked that it has a big window to let in enough light. The room is also adjacent to a terrace which I can use whenever I want. There is also a kitchen and a shower on the same floor.<br/>The location of her house is very accessible. It is about a 5 min walk to the nearest tram station, and about 15-20 mins to the central station and to the city center. <br/>If ever I have another chance to visit Rotterdam, I would definitely stay with her again."
1329363,Colourful Room Close to City Centre,Middelland,51.91955,4.4561,Private room in earthen home,Private room,"Marion was a great host and the check in was very flexible. The room was ready for me despite showing up some 3 hours earlier than anticipated. The room was right next to the shower, kitchen and private balcony.<br/>Marion also provided some useful information about the public transport and closest supermarket. <br/>There was a bike provided but I chose not to use it. <br/>All in all the accommodation and host were very good. "
